pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_imppar,st_teff,st_rad,st_mass,st_lum,st_logg,releasedate
0,56.67466525,,,,,,,,,5634.00,1.00,1.00,-0.042,4.44,2016-07-28
0,56.67466660,0.283600,4.010,,,0.000000,17.59,522,0.6260,5541.00,1.29,0.94,,4.19,2017-05-08
0,56.67472850,0.291900,2.840,,,0.000000,11.32,468,0.1803,5910.00,0.94,1.03,,4.50,2015-08-25
0,56.67440829,,,,,,,,,5634.00,1.00,1.00,-0.042,4.44,2019-04-18
0,12.27054812,,,,,,,,,5783.09,0.92,1.04,-0.069,4.53,2019-04-18
0,12.27065865,0.105800,1.730,,,0.000000,102.25,811,0.1375,6075.00,0.97,1.05,,4.49,2014-11-18
0,,,1.524,,,,86.64,,,6089.00,0.89,,,,2018-09-06
0,12.27057043,0.105800,1.670,,,0.000000,102.25,811,0.0260,6075.00,0.97,1.05,,4.49,2017-05-08
0,12.27078741,,,,,,,,,5783.09,0.92,1.04,-0.069,4.53,2016-07-28
0,12.27065865,0.105800,1.730,,,0.000000,102.25,811,0.1375,6075.00,0.97,1.05,,4.49,2015-08-25
0,12.27065865,,1.610,,,,,,,5774.00,0.93,0.95,,4.49,2016-05-10
0,12.27065865,0.105800,1.730,,,0.000000,102.25,811,0.1375,6075.00,0.97,1.05,,4.49,2014-11-21
0,12.27057043,,,,,,,,,5783.09,0.92,1.04,-0.069,4.53,2018-09-25
0,,,2.756,,,,271.88,,,6280.00,1.64,,,,2018-09-06
0,13.22742265,,,,,,,,,5821.00,1.77,1.05,0.509,3.97,2019-04-18
0,13.22745280,0.117600,1.720,,,0.000000,133.34,867,0.0517,6269.00,1.16,1.24,,4.41,2014-11-21
0,13.22745280,,1.680,,,,,,,5979.00,1.10,1.08,,4.39,2016-05-10
0,13.22745280,0.117600,1.720,,,0.000000,133.34,867,0.0517,6269.00,1.16,1.24,,4.41,2015-08-25
0,13.22747530,0.117600,1.940,,,0.000000,133.34,867,0.8030,6269.00,1.16,1.24,,4.41,2017-05-08
0,13.22745280,0.117600,1.720,,,0.000000,133.34,867,0.0517,6269.00,1.16,1.24,,4.41,2014-11-18
0,13.22747530,,,,,,,,,5821.00,1.77,1.05,0.509,3.97,2018-09-25
0,22.95049567,,,,,,,,,6080.60,2.00,1.14,0.692,3.89,2019-04-18
0,22.95068896,,2.270,,,,,,,6200.00,1.89,1.37,,4.02,2016-05-10
0,22.95036000,0.172000,2.650,,,0.000000,,902,0.9230,6022.00,1.98,1.28,,3.95,2013-10-28
0,22.95062278,0.169900,2.170,,,0.000000,137.23,873,0.7480,6143.00,1.76,1.24,,4.04,2017-05-08
0,22.95059544,,,,,,,,,6080.60,2.00,1.14,0.692,3.89,2016-07-28
0,22.95102000,,2.560,,,0.430000,,,,6080.60,2.00,1.14,0.692,3.89,2015-05-21
0,22.95068896,0.173200,2.200,,,0.000000,145.50,886,0.3244,6144.00,1.85,1.32,,4.02,2015-08-25
0,22.95100000,,2.650,37.10000,,,,,,,1.85,1.32,,4.02,2014-05-14
0,22.95068896,0.173200,2.200,,,0.000000,145.50,886,0.3244,6144.00,1.85,1.32,,4.02,2014-11-21
0,22.95062278,,,,,,,,,6080.60,2.00,1.14,0.692,3.89,2018-09-25
0,22.95068896,0.173200,2.200,,,0.000000,145.50,886,0.3244,6144.00,1.85,1.32,,4.02,2014-11-18
0,,,2.330,,,,154.71,,,6110.00,1.89,,,,2018-09-06
0,42.88250524,,,,,,,,,6080.60,2.00,1.14,0.692,3.89,2019-04-18
0,42.88247951,0.257800,3.610,,,0.000000,59.60,709,0.3910,6143.00,1.76,1.24,,4.04,2017-05-08
0,,,3.873,,,,67.19,,,6110.00,1.89,,,,2018-09-06
0,42.88254000,,3.920,,,0.110000,,,,6080.60,2.00,1.14,0.692,3.89,2015-05-21
0,42.88232415,,3.920,,,,,,,6200.00,1.89,1.37,,4.02,2016-05-10
0,42.88247951,,,,,,,,,6080.60,2.00,1.14,0.692,3.89,2018-09-25
0,42.88232415,0.262700,3.830,,,0.000000,63.25,719,0.7016,6144.00,1.85,1.32,,4.02,2014-11-18
0,42.88232415,0.262700,3.830,,,0.000000,63.25,719,0.7016,6144.00,1.85,1.32,,4.02,2015-08-25
0,42.88232415,0.262700,3.830,,,0.000000,63.25,719,0.7016,6144.00,1.85,1.32,,4.02,2014-11-21
0,42.88233549,,,,,,,,,6080.60,2.00,1.14,0.692,3.89,2016-07-28
0,42.88200000,,4.320,79.40000,,,,,,,1.85,1.32,,4.02,2014-05-14
0,42.88255000,0.261000,4.320,,,0.000000,,732,0.7420,6022.00,1.98,1.28,,3.95,2013-10-28
0,,,2.329,,,,3.08,,,4408.00,0.72,,,,2018-09-06
0,54.50941660,,1.710,,,,,,,4524.00,0.68,0.71,,4.63,2016-05-10
0,54.50886620,,,,,,,,,4581.87,0.66,0.72,-0.768,4.66,2016-07-28
0,54.50941660,0.239200,1.550,,,0.000000,2.19,310,0.0368,4405.00,0.61,0.61,,4.66,2015-08-25
0,54.50894148,,,,,,,,,4581.87,0.66,0.72,-0.768,4.66,2019-04-18
0,54.50941660,0.239200,1.550,,,0.000000,2.19,310,0.0368,4405.00,0.61,0.61,,4.66,2014-11-18
0,54.50915490,0.240100,1.940,,,0.000000,2.13,308,0.9400,4406.00,0.60,0.62,,4.67,2017-05-08
0,54.50915490,,,,,,,,,4581.87,0.66,0.72,-0.768,4.66,2018-09-25
0,54.50941660,0.239200,1.550,,,0.000000,2.19,310,0.0368,4405.00,0.61,0.61,,4.66,2014-11-21
0,35.62223300,0.209700,2.900,,,0.000000,17.42,521,0.9023,5796.00,0.87,0.97,,4.54,2014-11-18
0,35.62223300,,3.350,,,,,,,5782.00,0.99,1.00,,4.45,2016-05-10
0,,,2.300,,,,18.75,,,5804.00,0.90,,,,2018-09-06
0,35.62255280,0.210100,2.240,,,0.000000,17.67,523,0.2610,5799.00,0.88,0.97,,4.54,2017-05-08
0,35.62255280,,,,,,,,,5576.00,0.93,0.98,-0.119,4.49,2018-09-25
0,35.62223300,0.209700,2.900,,,0.000000,17.42,521,0.9023,5796.00,0.87,0.97,,4.54,2014-11-21
0,35.62219812,,,,,,,,,5576.00,0.93,0.98,-0.119,4.49,2016-07-28
0,35.62223300,0.209700,2.900,,,0.000000,17.42,521,0.9023,5796.00,0.87,0.97,,4.54,2015-08-25
0,42.91375100,0.245700,1.630,,,0.000000,31.37,604,0.2320,6148.00,1.22,1.07,,4.30,2015-08-25
0,,,2.712,,,,73.50,,,6045.00,2.11,,,,2018-09-06
0,42.91376733,,,,,,,,,5892.30,2.20,1.07,0.721,3.78,2019-04-18
0,42.91375100,0.245700,1.630,,,0.000000,31.37,604,0.2320,6148.00,1.22,1.07,,4.30,2014-11-21
0,42.91375100,0.245700,1.630,,,0.000000,31.37,604,0.2320,6148.00,1.22,1.07,,4.30,2014-11-18
0,42.91375100,,2.700,,,,,,,6101.00,2.06,1.41,,3.95,2016-05-10
0,42.91411148,,,,,,,,,5892.30,2.20,1.07,0.721,3.78,2016-07-28
0,42.91366350,0.269700,3.190,,,0.000000,101.56,810,0.4030,6049.00,2.48,1.42,,3.80,2017-05-08
0,42.91366350,,,,,,,,,5892.30,2.20,1.07,0.721,3.78,2018-09-25
0,47.16134270,,,,,,,,,5600.00,0.90,0.99,-0.140,4.52,2019-04-18
0,47.16079320,0.262000,2.580,,,0.000000,15.07,503,0.0280,5936.00,0.96,1.07,,4.50,2017-05-08
0,47.16116960,0.262000,2.740,,,0.000000,15.07,503,0.0008,5936.00,0.96,1.07,,4.50,2014-11-18
0,47.16116960,0.262000,2.740,,,0.000000,15.07,503,0.0008,5936.00,0.96,1.07,,4.50,2015-08-25
0,47.16079320,,,,,,,,,5600.00,0.90,0.99,-0.140,4.52,2018-09-25
0,47.16123646,,,,,,,,,5600.00,0.90,0.99,-0.140,4.52,2016-07-28
0,47.16116960,0.262000,2.740,,,0.000000,15.07,503,0.0008,5936.00,0.96,1.07,,4.50,2014-11-21
0,47.16116960,,2.670,,,,,,,5665.00,0.94,0.97,,4.48,2016-05-10
0,,,2.285,,,,11.89,,,5943.00,0.85,,,,2018-09-06
0,47.03204780,,,,,,,,,5396.00,0.85,0.94,-0.255,4.55,2018-09-25
0,47.03204780,0.244700,1.980,,,0.000000,13.83,492,0.1610,5370.00,1.05,0.88,,4.34,2017-05-08
0,47.03194790,0.239300,1.700,,,0.000000,8.62,437,0.5108,5544.00,0.76,0.82,,4.59,2014-11-18
0,47.03006322,,,,,,,,,5396.00,0.85,0.94,-0.255,4.55,2019-04-18
0,47.03090296,,,,,,,,,5396.00,0.85,0.94,-0.255,4.55,2016-07-28
0,47.03194790,0.239300,1.700,,,0.000000,8.62,437,0.5108,5544.00,0.76,0.82,,4.59,2015-08-25
0,47.03194790,,1.880,,,,,,,5448.00,0.86,0.90,,4.53,2016-05-10
0,,,1.615,,,,9.08,,,5353.00,0.86,,,,2018-09-06
0,47.03194790,0.239300,1.700,,,0.000000,8.62,437,0.5108,5544.00,0.76,0.82,,4.59,2014-11-21
0,49.27676400,0.215300,1.970,,,0.000000,1.30,272,0.1622,3894.00,0.54,0.55,,4.71,2014-11-18
0,,,1.909,,,,1.53,,,3901.00,0.58,,,,2018-09-06
0,49.27676400,0.215300,1.970,,,0.000000,1.30,272,0.1622,3894.00,0.54,0.55,,4.71,2015-08-25
0,49.27676400,,2.160,,,,,,,4075.00,0.60,0.62,,4.68,2016-05-10
0,49.27684480,,,,,,,,,3919.00,0.58,0.57,-1.141,4.67,2018-09-25
0,49.27684480,0.212600,1.750,,,0.000000,1.28,271,0.0220,3899.00,0.53,0.53,,4.71,2017-05-08
0,49.27655660,,,,,,,,,3919.00,0.58,0.57,-1.141,4.67,2016-07-28
0,49.27668000,0.214900,1.930,,,,1.16,298,0.5140,3950.00,0.52,0.54,-1.247,4.74,2017-11-17
0,49.27676000,,,,,,,,,3919.00,0.58,0.57,-1.141,4.67,2019-04-18
0,49.27676400,0.215300,1.970,,,0.000000,1.30,272,0.1622,3894.00,0.54,0.55,,4.71,2014-11-21
0,18.13738290,0.113200,1.140,,,0.000000,8.31,433,0.2385,4257.00,0.60,0.59,,4.65,2015-08-25
0,18.13738290,0.113200,1.140,,,0.000000,8.31,433,0.2385,4257.00,0.60,0.59,,4.65,2014-11-18
0,18.13737880,,,,,,,,,4116.00,0.65,0.64,-0.957,4.61,2018-09-25
0,18.13737880,0.113200,1.410,,,0.000000,8.31,433,0.9450,4257.00,0.60,0.59,,4.65,2017-05-08
0,18.13757382,,,,,,,,,4116.00,0.65,0.64,-0.957,4.61,2019-04-18
0,18.13738290,0.113200,1.140,,,0.000000,8.31,433,0.2385,4257.00,0.60,0.59,,4.65,2014-11-21
0,18.13738290,,1.140,,,,,,,4231.00,0.62,0.64,,4.67,2016-05-10
0,,,1.402,,,,8.23,,,4253.00,0.60,,,,2018-09-06
0,,,2.292,,,,23.47,,,5846.00,1.26,,,,2018-09-06
0,51.11102430,,1.990,,,,,,,5866.00,1.01,1.01,,4.43,2016-05-10
0,51.11047970,,,,,,,,,5841.00,1.25,1.05,0.215,4.26,2018-09-25
0,51.11047970,0.266800,1.600,,,0.000000,12.38,478,0.0290,5968.00,0.88,0.97,,4.53,2017-05-08
0,51.11102430,0.266800,1.750,,,0.000000,12.38,478,0.1627,5968.00,0.88,0.97,,4.53,2015-08-25
0,51.11086573,,,,,,,,,5841.00,1.25,1.05,0.215,4.26,2016-07-28
0,51.11000858,,,,,,,,,5841.00,1.25,1.05,0.215,4.26,2019-04-18
0,51.11102430,0.266800,1.750,,,0.000000,12.38,478,0.1627,5968.00,0.88,0.97,,4.53,2014-11-21
0,51.11102430,0.266800,1.750,,,0.000000,12.38,478,0.1627,5968.00,0.88,0.97,,4.53,2014-11-18
0,,,2.796,,,,8.29,,,5414.00,0.82,,,,2018-09-06
0,47.98669469,,,,,,,,,5578.00,0.81,0.98,-0.240,4.61,2019-04-18
0,47.98727640,0.249500,2.930,,,0.000000,14.01,493,0.0532,5641.00,0.98,0.90,,4.41,2014-11-21
0,47.98691190,,,,,,,,,5578.00,0.81,0.98,-0.240,4.61,2018-09-25
0,47.98754125,,,,,,,,,5578.00,0.81,0.98,-0.240,4.61,2016-07-28
0,47.98727640,,2.760,,,,,,,5653.00,0.94,0.96,,4.48,2016-05-10
0,47.98691190,0.249500,3.350,,,0.000000,14.01,493,0.8730,5641.00,0.98,0.90,,4.41,2017-05-08
0,47.98727640,0.249500,2.930,,,0.000000,14.01,493,0.0532,5641.00,0.98,0.90,,4.41,2015-08-25
0,47.98727640,0.249500,2.930,,,0.000000,14.01,493,0.0532,5641.00,0.98,0.90,,4.41,2014-11-18
0,62.86916110,0.290100,1.580,,,0.000000,4.80,377,0.1345,4947.00,0.87,0.82,,4.48,2014-11-21
0,62.86916110,0.290100,1.580,,,0.000000,4.80,377,0.1345,4947.00,0.87,0.82,,4.48,2014-11-18
0,62.86916110,0.290100,1.580,,,0.000000,4.80,377,0.1345,4947.00,0.87,0.82,,4.48,2015-08-25
0,62.86946300,0.282900,1.960,,,0.000000,3.51,349,0.9540,4762.00,0.78,0.76,,4.54,2017-05-08
0,62.86862572,,,,,,,,,4735.00,0.81,0.76,-0.523,4.50,2016-07-28
0,,,1.953,,,,3.51,,,4762.00,0.78,,,,2018-09-06
0,62.86916110,,1.360,,,,,,,4828.00,0.74,0.78,,4.61,2016-05-10
0,62.86929150,,,,,,,,,4735.00,0.81,0.76,-0.523,4.50,2019-04-18
0,62.86946300,,,,,,,,,4735.00,0.81,0.76,-0.523,4.50,2018-09-25
0,,,3.194,,,,32.89,,,6001.00,1.03,,,,2018-09-06
0,31.15879091,,,,,,,,,5916.53,1.13,1.08,0.148,4.37,2016-07-28
0,31.15879749,,3.540,,,,,,,6034.00,1.16,1.10,,4.35,2016-05-10
0,31.15879749,0.193100,3.230,,,0.000000,39.77,640,0.4905,6197.00,1.06,0.99,,4.38,2014-11-21
0,31.15882490,0.194800,3.560,,,0.000000,39.46,639,0.0290,5951.00,1.16,1.01,,4.32,2017-05-08
0,31.15879749,0.193100,3.230,,,0.000000,39.77,640,0.4905,6197.00,1.06,0.99,,4.38,2014-11-18
0,31.15882490,,,,,,,,,5916.53,1.13,1.08,0.148,4.37,2018-09-25
0,31.15879749,0.193100,3.230,,,0.000000,39.77,640,0.4905,6197.00,1.06,0.99,,4.38,2015-08-25
0,31.15857000,0.200000,3.400,,,0.000000,,648,0.0230,6212.00,1.12,1.09,,4.38,2013-10-28
0,31.15877609,,,,,,,,,5916.53,1.13,1.08,0.148,4.37,2019-04-18
0,31.15879900,0.200000,3.710,,,,,,0.2100,5948.00,1.21,,,4.31,2014-05-14
0,76.73246607,,,,,,,,,5916.53,1.13,1.08,0.148,4.37,2019-04-18
0,76.73240000,0.364000,3.100,,,0.000000,,481,0.5550,6212.00,1.12,1.09,,4.38,2013-10-28
0,76.73245560,,,,,,,,,5916.53,1.13,1.08,0.148,4.37,2018-09-25
0,76.73245560,0.355300,3.080,,,0.000000,11.86,473,0.4620,5951.00,1.16,1.01,,4.32,2017-05-08
0,76.73251680,0.352100,2.910,,,0.000000,11.96,474,0.2751,6197.00,1.06,0.99,,4.38,2015-08-25
0,,,2.763,,,,9.89,,,6001.00,1.03,,,,2018-09-06
0,76.73217100,0.364000,3.130,,,,,,0.1200,5948.00,1.21,,,4.31,2014-05-14
0,76.73251680,,3.160,,,,,,,6034.00,1.16,1.10,,4.35,2016-05-10
0,76.73312000,,,,,,,,0.5300,5916.53,1.13,1.08,0.148,4.37,2015-10-15
0,76.73269674,,,,,,,,,5916.53,1.13,1.08,0.148,4.37,2016-07-28
0,76.73251680,0.352100,2.910,,,0.000000,11.96,474,0.2751,6197.00,1.06,0.99,,4.38,2014-11-18
0,76.73251680,0.352100,2.910,,,0.000000,11.96,474,0.2751,6197.00,1.06,0.99,,4.38,2014-11-21
0,29.96332470,,1.960,,,,,,,4422.00,0.67,0.70,,4.64,2016-05-10
0,29.96332470,0.161400,1.890,,,0.000000,5.55,391,0.0556,4463.00,0.64,0.62,,4.62,2015-08-25
0,29.96328160,,,,,,,,,4353.00,0.67,0.68,-0.844,4.62,2018-09-25
0,29.96306597,,,,,,,,,4353.00,0.67,0.68,-0.844,4.62,2016-07-28
0,,,2.217,,,,5.47,,,4465.00,0.63,,,,2018-09-06
0,29.96332470,0.161400,1.890,,,0.000000,5.55,391,0.0556,4463.00,0.64,0.62,,4.62,2014-11-21
0,29.96332470,0.161400,1.890,,,0.000000,5.55,391,0.0556,4463.00,0.64,0.62,,4.62,2014-11-18
0,29.96310912,,,,,,,,,4353.00,0.67,0.68,-0.844,4.62,2019-04-18
0,29.96328160,0.161400,2.240,,,0.000000,5.55,391,0.8550,4463.00,0.64,0.62,,4.62,2017-05-08
0,29.34947388,,,,,,,,,4821.00,0.68,0.78,-0.645,4.66,2019-04-18
0,29.34947750,,2.030,,,,,,,4919.00,0.74,0.79,,4.60,2016-05-10
0,29.34938520,,,,,,,,,4821.00,0.68,0.78,-0.645,4.66,2018-09-25
0,29.34947750,0.170900,1.960,,,0.000000,9.90,452,0.4344,4986.00,0.72,0.77,,4.61,2014-11-21
0,29.34947750,0.170900,1.960,,,0.000000,9.90,452,0.4344,4986.00,0.72,0.77,,4.61,2014-11-18
0,29.34947750,0.170900,1.960,,,0.000000,9.90,452,0.4344,4986.00,0.72,0.77,,4.61,2015-08-25
0,,,1.917,,,,8.88,,,4988.00,0.69,,,,2018-09-06
0,29.34926797,,,,,,,,,4821.00,0.68,0.78,-0.645,4.66,2016-07-28
0,29.34938520,0.171500,2.020,,,0.000000,9.81,451,0.7500,4987.00,0.72,0.78,,4.61,2017-05-08
0,65.64890923,,,,,,,,,5397.00,0.80,0.94,-0.314,4.61,2019-04-18
0,65.64883410,,3.820,,,,,,,5756.00,1.00,1.00,,4.45,2016-05-10
0,65.64910010,0.309400,2.520,,,0.000000,5.48,390,0.0380,5436.00,0.82,0.92,,4.57,2017-05-08
0,65.64883410,0.309400,3.160,,,0.000000,5.48,390,0.0242,5436.00,0.82,0.92,,4.57,2014-11-18
0,65.64883410,0.309400,3.160,,,0.000000,5.48,390,0.0242,5436.00,0.82,0.92,,4.57,2014-11-21
0,65.64883410,0.309400,3.160,,,0.000000,5.48,390,0.0242,5436.00,0.82,0.92,,4.57,2015-08-25
0,,,2.325,,,,4.70,,,5446.00,0.76,,,,2018-09-06
0,65.64910010,,,,,,,,,5397.00,0.80,0.94,-0.314,4.61,2018-09-25
0,65.64866461,,,,,,,,,5397.00,0.80,0.94,-0.314,4.61,2016-07-28
0,,,2.268,,,,57.63,,,5978.00,1.20,,,,2018-09-06
0,25.15864000,,1.860,,,,,,,5679.00,0.95,0.96,,4.47,2016-05-10
0,25.15864000,0.169400,1.830,,,0.000000,34.70,619,0.2051,5973.00,0.94,1.02,,4.51,2014-11-18
0,25.15864000,0.169400,1.830,,,0.000000,34.70,619,0.2051,5973.00,0.94,1.02,,4.51,2015-08-25
0,25.15864000,0.169400,1.830,,,0.000000,34.70,619,0.2051,5973.00,0.94,1.02,,4.51,2014-11-21
0,25.15933890,,,,,,,,,5578.00,1.19,0.98,0.092,4.28,2018-09-25
0,25.15933890,0.169400,1.760,,,0.000000,34.70,619,0.0350,5973.00,0.94,1.02,,4.51,2017-05-08
0,25.15731341,,,,,,,,,5578.00,1.19,0.98,0.092,4.28,2019-04-18
0,31.77859010,0.180300,1.530,,,0.000000,23.96,564,0.0504,5638.00,0.93,0.77,,4.39,2015-08-25
0,31.77859010,,1.660,,,,,,,5828.00,1.01,1.02,,4.44,2016-05-10
0,31.77865569,,,,,,,,,5654.00,1.71,1.00,0.430,3.97,2016-07-28
0,31.77859010,0.180300,1.530,,,0.000000,23.96,564,0.0504,5638.00,0.93,0.77,,4.39,2014-11-21
0,,,2.699,,,,89.47,,,5845.00,1.67,,,,2018-09-06
0,31.77859010,0.180300,1.530,,,0.000000,23.96,564,0.0504,5638.00,0.93,0.77,,4.39,2014-11-18
0,31.77875640,,,,,,,,,5654.00,1.71,1.00,0.430,3.97,2018-09-25
0,31.77875640,0.180300,1.500,,,0.000000,23.96,564,0.2900,5638.00,0.93,0.77,,4.39,2017-05-08
0,31.77852476,,,,,,,,,5654.00,1.71,1.00,0.430,3.97,2019-04-18
0,5.32784157,,,,,,,,,5654.00,1.71,1.00,0.430,3.97,2018-09-25
0,5.32784157,0.054800,0.860,,,0.000000,259.32,1023,0.1160,5638.00,0.93,0.77,,4.39,2017-05-08
0,5.32786292,0.054800,0.890,,,0.000000,259.32,1023,0.0856,5638.00,0.93,0.77,,4.39,2014-11-21
0,5.32786292,0.054800,0.890,,,0.000000,259.32,1023,0.0856,5638.00,0.93,0.77,,4.39,2015-08-25
0,,,1.546,,,,968.55,,,5845.00,1.67,,,,2018-09-06
0,5.32786292,0.054800,0.890,,,0.000000,259.32,1023,0.0856,5638.00,0.93,0.77,,4.39,2014-11-18
0,5.32783088,,,,,,,,,5654.00,1.71,1.00,0.430,3.97,2019-04-18
0,5.32786292,,1.000,,,,,,,5828.00,1.01,1.02,,4.44,2016-05-10
0,31.82764900,,,,,,,,,4585.00,0.75,0.72,-0.652,4.55,2018-09-25
0,,,1.877,,,,6.25,,,4688.00,0.74,,,,2018-09-06
0,31.82763672,,,,,,,,,4585.00,0.75,0.72,-0.652,4.55,2016-07-28
0,31.82771110,0.172200,1.740,,,0.000000,6.94,414,0.6746,4702.00,0.69,0.67,,4.59,2014-11-21
0,31.82771110,,1.770,,,,,,,4726.00,0.71,0.75,,4.62,2016-05-10
0,31.82764900,0.193900,4.980,,,0.000000,47.21,668,0.7850,4774.00,1.95,0.96,,3.84,2017-05-08
0,31.82771110,0.172200,1.740,,,0.000000,6.94,414,0.6746,4702.00,0.69,0.67,,4.59,2015-08-25
0,31.82771110,0.172200,1.740,,,0.000000,6.94,414,0.6746,4702.00,0.69,0.67,,4.59,2014-11-18
0,31.17504480,0.194200,1.380,,,0.000000,27.62,585,0.3205,6086.00,0.92,1.00,,4.51,2014-11-18
0,31.17504480,0.194200,1.380,,,0.000000,27.62,585,0.3205,6086.00,0.92,1.00,,4.51,2015-08-25
0,31.17483110,,,,,,,,,5651.02,1.02,1.00,-0.023,4.42,2018-09-25
0,31.17504480,0.194200,1.380,,,0.000000,27.62,585,0.3205,6086.00,0.92,1.00,,4.51,2014-11-21
0,31.17498460,,,,,,,,,5651.02,1.02,1.00,-0.023,4.42,2019-04-18
0,31.17498523,,,,,,,,,5651.02,1.02,1.00,-0.023,4.42,2016-07-28
0,,,1.395,,,,21.88,,,5552.00,0.98,,,,2018-09-06
0,31.17483110,0.194200,1.310,,,0.000000,27.62,585,0.0160,6086.00,0.92,1.00,,4.51,2017-05-08
0,31.17504480,,1.550,,,,,,,5884.00,1.02,1.01,,4.43,2016-05-10
0,47.05710359,,,,,,,,,5311.62,0.79,0.91,-0.351,4.60,2019-04-18
0,47.05670887,,,,,,,,,5311.62,0.79,0.91,-0.351,4.60,2016-07-28
0,47.05684760,,,,,,,,,5311.62,0.79,0.91,-0.351,4.60,2018-09-25
0,47.05684760,0.238800,2.840,,,0.000000,6.72,411,0.0270,5288.00,0.74,0.83,,4.61,2017-05-08
0,47.05690430,0.238500,2.990,,,0.000000,6.86,413,0.1277,5290.00,0.75,0.82,,4.60,2014-11-18
0,47.05690430,0.238500,2.990,,,0.000000,6.86,413,0.1277,5290.00,0.75,0.82,,4.60,2015-08-25
0,47.05690430,0.238500,2.990,,,0.000000,6.86,413,0.1277,5290.00,0.75,0.82,,4.60,2014-11-21
0,,,3.075,,,,7.92,,,5290.00,0.80,,,,2018-09-06
0,47.05690430,,3.300,,,,,,,5332.00,0.82,0.86,,4.55,2016-05-10
0,8.23977161,,,,,,,,,5774.53,1.84,1.03,0.531,3.92,2019-04-18
0,8.23989847,,,,,,,,,5774.53,1.84,1.03,0.531,3.92,2016-07-28
0,8.23984869,0.080500,1.590,,,0.000000,167.45,917,0.1804,5973.00,0.98,1.02,,4.47,2014-11-21
0,8.23984869,0.080500,1.590,,,0.000000,167.45,917,0.1804,5973.00,0.98,1.02,,4.47,2014-11-18
0,8.23983041,0.081700,2.350,,,0.000000,338.17,1093,0.0120,5794.00,1.50,1.07,,4.12,2017-05-08
0,8.23984869,0.080500,1.590,,,0.000000,167.45,917,0.1804,5973.00,0.98,1.02,,4.47,2015-08-25
0,8.23984869,,1.730,,,,,,,5893.00,1.05,1.04,,4.42,2016-05-10
0,8.23983041,,,,,,,,,5774.53,1.84,1.03,0.531,3.92,2018-09-25
0,,,2.794,,,,481.35,,,5796.00,1.78,,,,2018-09-06
0,3.54553021,,1.150,,,,,,,5893.00,1.05,1.04,,4.42,2016-05-10
0,3.54553021,0.045900,1.070,,,0.000000,515.05,1215,0.3174,5973.00,0.98,1.02,,4.47,2015-08-25
0,3.54553077,0.046600,1.620,,,0.000000,1039.47,1448,0.1430,5794.00,1.50,1.07,,4.12,2017-05-08
0,,,1.930,,,,1479.57,,,5796.00,1.78,,,,2018-09-06
0,3.54553021,0.045900,1.070,,,0.000000,515.05,1215,0.3174,5973.00,0.98,1.02,,4.47,2014-11-18
0,3.54553077,,,,,,,,,5774.53,1.84,1.03,0.531,3.92,2018-09-25
0,3.54549347,,,,,,,,,5774.53,1.84,1.03,0.531,3.92,2019-04-18
0,3.54553021,0.045900,1.070,,,0.000000,515.05,1215,0.3174,5973.00,0.98,1.02,,4.47,2014-11-21
0,19.59060056,,,,,,,,,5774.53,1.84,1.03,0.531,3.92,2016-07-28
0,19.59061030,0.145600,2.640,,,0.000000,106.48,819,0.5290,5794.00,1.50,1.07,,4.12,2017-05-08
0,19.59061670,0.143400,1.700,,,0.000000,52.77,687,0.0948,5973.00,0.98,1.02,,4.47,2014-11-21
0,19.59059906,,3.332,,,,,,,5794.00,1.50,1.07,,4.12,2021-12-05
0,19.59061670,0.143400,1.700,,,0.000000,52.77,687,0.0948,5973.00,0.98,1.02,,4.47,2015-08-25
0,19.59061030,,,,,,,,,5774.53,1.84,1.03,0.531,3.92,2018-09-25
0,19.59061670,0.143400,1.700,,,0.000000,52.77,687,0.0948,5973.00,0.98,1.02,,4.47,2014-11-18
0,21.86353010,,2.800,,,,,,,5507.00,0.89,0.92,,4.51,2016-05-10
0,21.86353010,0.146400,2.500,,,0.000000,22.36,555,0.4402,5402.00,0.79,0.88,,4.58,2014-11-21
0,21.86353010,0.146400,2.500,,,0.000000,22.36,555,0.4402,5402.00,0.79,0.88,,4.58,2015-08-25
0,21.86356295,,,,,,,,,5200.00,0.90,0.88,-0.274,4.48,2016-07-28
0,21.86346380,,,,,,,,,5200.00,0.90,0.88,-0.274,4.48,2018-09-25
0,21.86353010,0.146400,2.500,,,0.000000,22.36,555,0.4402,5402.00,0.79,0.88,,4.58,2014-11-18
0,21.86355817,,,,,,,,,5200.00,0.90,0.88,-0.274,4.48,2019-04-18
0,,,2.514,,,,24.90,,,5399.00,0.84,,,,2018-09-06
0,21.86346380,0.146600,2.370,,,0.000000,21.77,551,0.5020,5383.00,0.79,0.89,,4.59,2017-05-08
0,12.61196850,0.109800,1.330,,,0.000000,194.90,953,0.7090,6007.00,1.42,1.11,,4.18,2017-05-08
0,12.61097080,,1.290,,,,,,,6025.00,1.34,1.14,,4.24,2016-05-10
0,12.61105742,,,,,,,,,5887.37,1.57,1.07,0.427,4.07,2019-04-18
0,12.61097080,0.109500,1.290,,,0.000000,154.60,899,0.5916,6010.00,1.26,1.10,,4.28,2014-11-18
0,12.61097080,0.109500,1.290,,,0.000000,154.60,899,0.5916,6010.00,1.26,1.10,,4.28,2014-11-21
